Instance name,  X location,  Y location,  Voltage 
core.bgc_3.comp_row.pe2._20_, 942.96, 427.28, -0.0369361
core.bgc_3.comp_row.pe2._31_, 942.96, 427.28, -0.0369361
TAP_3240, 942.96, 427.28, -0.0369361
FILLER_0_106_1667, 942.96, 427.28, -0.0369361
FILLER_0_107_1659, 942.96, 427.28, -0.0369361
FILLER_0_107_1661, 942.96, 427.28, -0.0369361
FILLER_0_107_1676, 942.96, 427.28, -0.0369361
FILLER_0_107_1680, 942.96, 427.28, -0.0369361
FILLER_0_108_1689, 942.96, 427.28, -0.0369361
FILLER_0_108_1691, 942.96, 427.28, -0.0369361
core.bgc_3.comp_row._40_, 942.96, 419.44, -0.037521
core.bgc_3.comp_row._52_, 942.96, 419.44, -0.037521
core.bgc_3.comp_row.pe1._27_, 942.96, 419.44, -0.037521
core.bgc_3.comp_row.pe2._22_, 942.96, 419.44, -0.037521
core.bgc_3.comp_row.pe2._26_, 942.96, 419.44, -0.037521
TAP_3185, 942.96, 419.44, -0.037521
FILLER_0_104_1665, 942.96, 419.44, -0.037521
FILLER_0_104_1667, 942.96, 419.44, -0.037521
FILLER_0_105_1662, 942.96, 419.44, -0.037521
FILLER_0_105_1670, 942.96, 419.44, -0.037521
FILLER_0_105_1690, 942.96, 419.44, -0.037521
core.bgc_3.comp_row._42_, 942.96, 411.6, -0.0376499
core.bgc_3.comp_row.pe1._19_, 942.96, 411.6, -0.0376499
