net,length_um
core.bgc_13.lfsr_col._07_,4.48
core.bgc_13.lfsr_col._19_,4.48
core.bgc_13.lfsr_col._23_,4.48
core.bgc_13.lfsr_row._00_\[2\],4.48
core.bgc_13.lfsr_row._00_\[4\],4.48
core.bgc_13.lfsr_row._00_\[9\],4.48
core.bgc_13.lfsr_row._09_,4.48
core.bgc_13.lfsr_row._10_,4.48
core.bgc_13.lfsr_row._11_,4.48
core.bgc_13.lfsr_row._19_,4.48
core.bgc_13.row_reg._019_,4.48
core.bgc_13.row_reg._045_,4.48
core.bgc_14.col_reg._000_\[10\],4.48
core.bgc_14.col_reg._000_\[6\],4.48
core.bgc_14.col_reg._005_,4.48
core.bgc_14.col_reg._008_,4.48
core.bgc_14.col_reg._017_,4.48
core.bgc_14.comp_col.A\[8\],4.48
core.bgc_14.comp_row.GR_index\[3\],4.48
core.bgc_14.final_counter._00_\[9\],4.48
core.bgc_14.lfsr_col._15_,4.48
core.bgc_14.lfsr_col._17_,4.48
core.bgc_14.lfsr_col._21_,4.48
core.bgc_14.lfsr_row._11_,4.48
core.bgc_14.lfsr_row._12_,4.48
core.bgc_14.lfsr_row._14_,4.48
core.bgc_14.lfsr_row._19_,4.48
core.bgc_14.row_reg._000_\[11\],4.48
core.bgc_14.row_reg._040_,4.48
core.bgc_15.col_reg._005_,4.48
core.bgc_15.comp_col.A\[9\],4.48
core.bgc_15.comp_col.GR_index\[1\],4.48
core.bgc_15.comp_row.pe2._00_,4.48
core.bgc_15.lfsr_col._03_,4.48
core.bgc_15.lfsr_col._09_,4.48
core.bgc_15.lfsr_col._15_,4.48
core.bgc_15.lfsr_col._21_,4.48
core.bgc_15.lfsr_row._00_\[11\],4.48
core.bgc_15.lfsr_row._07_,4.48
core.bgc_15.lfsr_row._09_,4.48
core.bgc_15.lfsr_row._19_,4.48
core.bgc_15.row_reg._000_\[5\],4.48
core.bgc_15.row_reg._000_\[8\],4.48
core.bgc_15.row_reg._001_,4.48
core.bgc_15.row_reg._035_,4.48
core.bgc_15.row_reg._051_,4.48
core.bgc_2.col_reg._000_\[4\],4.48
core.bgc_2.col_reg._044_,4.48
core.bgc_2.comp_col.A\[3\],4.48
core.bgc_2.comp_col.A\[6\],4.48
core.bgc_2.comp_col.A\[9\],4.48
core.bgc_2.comp_col.x,4.48
core.bgc_2.comp_row.A\[10\],4.48
core.bgc_2.comp_row.A\[11\],4.48
core.bgc_2.final_counter._02_,4.48
core.bgc_2.final_counter._10_,4.48
core.bgc_2.final_counter._26_,4.48
core.bgc_2.final_counter._28_,4.48
core.bgc_2.lfsr_col._00_\[3\],4.48
core.bgc_2.lfsr_col._07_,4.48
core.bgc_2.lfsr_col._09_,4.48
core.bgc_2.lfsr_col._21_,4.48
core.bgc_2.lfsr_row._02_,4.48
core.bgc_2.lfsr_row._03_,4.48
core.bgc_2.lfsr_row._15_,4.48
core.bgc_2.row_reg._000_\[2\],4.48
core.bgc_2.row_reg._000_\[8\],4.48
core.bgc_2.row_reg._010_,4.48
core.bgc_2.row_reg._025_,4.48
core.bgc_3.col_data_in\[1\],4.48
core.bgc_3.col_reg._004_,4.48
core.bgc_3.col_reg._008_,4.48
core.bgc_3.col_reg._030_,4.48
core.bgc_3.comp_col.A\[10\],4.48
core.bgc_3.comp_col.A\[2\],4.48
core.bgc_3.comp_col.A\[6\],4.48
core.bgc_3.comp_col.GL_bits\[9\],4.48
core.bgc_3.comp_col.pe1._08_,4.48
core.bgc_3.comp_col.pe2._02_,4.48
core.bgc_3.final_counter._00_\[7\],4.48
core.bgc_3.lfsr_col._00_\[6\],4.48
core.bgc_3.lfsr_col._00_\[9\],4.48
core.bgc_3.lfsr_col._14_,4.48
core.bgc_3.lfsr_col._16_,4.48
core.bgc_3.lfsr_col._21_,4.48
core.bgc_3.lfsr_col._22_,4.48
core.bgc_3.lfsr_row._00_\[3\],4.48
core.bgc_3.row_reg._000_\[6\],4.48
core.bgc_3.row_reg._000_\[7\],4.48
core.bgc_3.row_reg._004_,4.48
core.bgc_3.row_reg._023_,4.48
core.bgc_4.col_reg._000_\[11\],4.48
core.bgc_4.col_reg._000_\[7\],4.48
core.bgc_4.col_reg._001_,4.48
core.bgc_4.col_reg._015_,4.48
core.bgc_4.comp_col.GR_bits\[0\],4.48
core.bgc_4.comp_row.GR_index\[1\],4.48
core.bgc_4.comp_row.pe1._08_,4.48
core.bgc_4.lfsr_col._13_,4.48
core.bgc_4.lfsr_col._17_,4.48
core.bgc_4.row_reg._000_\[10\],4.48
core.bgc_4.row_reg._000_\[6\],4.48
core.bgc_4.row_reg._000_\[7\],4.48
core.bgc_4.row_reg._012_,4.48
core.bgc_4.row_reg._035_,4.48
core.bgc_5.col_reg._005_,4.48
core.bgc_5.col_reg._017_,4.48
core.bgc_5.comp_col.GR_bits\[0\],4.48
core.bgc_5.comp_col.pe2._05_,4.48
core.bgc_5.comp_row._19_,4.48
core.bgc_5.final_counter._00_\[4\],4.48
core.bgc_5.lfsr_col._00_\[3\],4.48
core.bgc_5.lfsr_col._00_\[5\],4.48
core.bgc_5.lfsr_col._16_,4.48
core.bgc_5.lfsr_col._19_,4.48
core.bgc_5.lfsr_row._00_\[6\],4.48
core.bgc_5.lfsr_row._06_,4.48
core.bgc_5.row_reg._000_\[9\],4.48
core.bgc_5.row_reg._003_,4.48
core.bgc_5.row_reg._049_,4.48
core.bgc_6.col_reg._000_\[10\],4.48
core.bgc_6.col_reg._010_,4.48
core.bgc_6.comp_col._14_,4.48
core.bgc_6.comp_col.pe1._02_,4.48
core.bgc_6.comp_row.A\[4\],4.48
core.bgc_6.comp_row.A\[8\],4.48
core.bgc_6.lfsr_col._19_,4.48
core.bgc_6.lfsr_col._21_,4.48
core.bgc_6.lfsr_col._26_,4.48
core.bgc_6.lfsr_row._00_\[10\],4.48
core.bgc_6.lfsr_row._01_,4.48
core.bgc_6.lfsr_row._11_,4.48
core.bgc_6.lfsr_row._18_,4.48
core.bgc_6.lfsr_row._19_,4.48
core.bgc_6.row_reg._000_\[3\],4.48
core.bgc_7.col_reg._000_\[11\],4.48
core.bgc_7.col_reg._000_\[2\],4.48
core.bgc_7.col_reg._003_,4.48
core.bgc_7.col_reg._029_,4.48
core.bgc_7.col_reg._048_,4.48
core.bgc_7.col_reg._049_,4.48
core.bgc_7.comp_col.A\[5\],4.48
core.bgc_7.comp_row.A\[3\],4.48
core.bgc_7.comp_row.pe2._04_,4.48
core.bgc_7.comp_row.pe2._11_,4.48
core.bgc_7.final_counter._15_,4.48
core.bgc_7.lfsr_col._02_,4.48
core.bgc_7.lfsr_col._07_,4.48
core.bgc_7.lfsr_col._14_,4.48
core.bgc_7.lfsr_col._21_,4.48
core.bgc_7.lfsr_row._00_\[2\],4.48
core.bgc_7.lfsr_row._00_\[7\],4.48
core.bgc_7.lfsr_row._09_,4.48
core.bgc_7.lfsr_row._17_,4.48
core.bgc_7.row_reg._001_,4.48
core.bgc_7.row_reg._010_,4.48
core.bgc_7.row_reg._019_,4.48
core.bgc_7.row_reg._026_,4.48
core.bgc_8.comp_col.A\[9\],4.48
core.bgc_8.comp_col.GR_index\[2\],4.48
core.bgc_8.comp_col.x,4.48
core.bgc_8.comp_row.GL_bits\[0\],4.48
core.bgc_8.comp_row._00_,4.48
core.bgc_8.comp_row.pe2._04_,4.48
core.bgc_8.comp_row.pe2._05_,4.48
core.bgc_8.comp_row.pe2._06_,4.48
core.bgc_8.lfsr_col._03_,4.48
core.bgc_8.lfsr_col._05_,4.48
core.bgc_8.lfsr_col._09_,4.48
core.bgc_8.lfsr_col._10_,4.48
core.bgc_8.lfsr_col._17_,4.48
core.bgc_8.lfsr_col._18_,4.48
core.bgc_8.lfsr_row._03_,4.48
core.bgc_8.lfsr_row._17_,4.48
core.bgc_8.row_reg._010_,4.48
core.bgc_8.row_reg._040_,4.48
core.bgc_8.row_reg._046_,4.48
core.bgc_9.comp_col.A\[9\],4.48
core.bgc_9.comp_row.A\[5\],4.48
core.bgc_9.lfsr_col._01_,4.48
core.bgc_9.lfsr_col._06_,4.48
core.bgc_9.lfsr_col._11_,4.48
core.bgc_9.lfsr_col._15_,4.48
core.bgc_9.lfsr_col._19_,4.48
core.bgc_9.lfsr_row._00_\[10\],4.48
core.bgc_9.lfsr_row._00_\[8\],4.48
core.bgc_9.lfsr_row._09_,4.48
core.bgc_9.row_reg._000_\[6\],4.48
core.bgc_9.row_reg._047_,4.48
core.res_mem_inst.out_dec_inst._02_,4.48
core.res_mem_inst.slot\[0\].slot_reg._027_,4.48
core.res_mem_inst.slot\[0\].slot_reg._034_,4.48
core.res_mem_inst.slot\[10\].slot_reg._000_\[10\],4.48
core.res_mem_inst.slot\[10\].slot_reg._000_\[11\],4.48
core.res_mem_inst.slot\[10\].slot_reg._000_\[6\],4.48
core.res_mem_inst.slot\[10\].slot_reg._038_,4.48
core.res_mem_inst.slot\[11\].slot_reg._000_\[9\],4.48
core.res_mem_inst.slot\[11\].slot_reg._010_,4.48
core.res_mem_inst.slot\[12\].slot_reg._000_\[0\],4.48
core.res_mem_inst.slot\[13\].slot_reg._000_\[7\],4.48
core.res_mem_inst.slot\[13\].slot_reg._044_,4.48
core.res_mem_inst.slot\[14\].slot_reg._000_\[7\],4.48
core.res_mem_inst.slot\[14\].slot_reg._013_,4.48
core.res_mem_inst.slot\[14\].slot_reg._018_,4.48
core.res_mem_inst.slot\[14\].slot_reg._051_,4.48
core.res_mem_inst.slot\[15\].slot_reg._000_\[5\],4.48
core.res_mem_inst.slot\[15\].slot_reg._000_\[8\],4.48
core.res_mem_inst.slot\[1\].slot_reg._000_\[0\],4.48
core.res_mem_inst.slot\[1\].slot_reg._000_\[7\],4.48
core.res_mem_inst.slot\[1\].slot_reg._000_\[9\],4.48
core.res_mem_inst.slot\[1\].slot_reg._010_,4.48
core.res_mem_inst.slot\[1\].slot_reg._018_,4.48
core.res_mem_inst.slot\[4\].slot_reg._010_,4.48
core.res_mem_inst.slot\[4\].slot_reg._020_,4.48
core.res_mem_inst.slot\[5\].slot_reg._024_,4.48
core.res_mem_inst.slot\[6\].slot_reg._000_\[6\],4.48
core.res_mem_inst.slot\[6\].slot_reg._009_,4.48
core.res_mem_inst.slot\[6\].slot_reg._027_,4.48
core.res_mem_inst.slot\[6\].slot_reg._037_,4.48
core.res_mem_inst.slot\[6\].slot_reg._039_,4.48
core.res_mem_inst.slot\[7\].slot_reg._000_\[7\],4.48
core.res_mem_inst.slot\[7\].slot_reg._000_\[8\],4.48
core.res_mem_inst.slot\[7\].slot_reg._000_\[9\],4.48
core.res_mem_inst.slot\[8\].slot_reg._013_,4.48
core.res_mem_inst.slot\[8\].slot_reg._048_,4.48
core.res_mem_inst.slot\[9\].slot_reg._000_\[10\],4.48
core.res_mem_inst.slot\[9\].slot_reg._037_,4.48
core.res_mem_inst.slot\[9\].slot_reg._046_,4.48
core.bgc_7.comp_col.GR_bits\[8\],4.07
net162,4.02
net186,4.02
core.adder_tree._0273_,4.02
core.bgc_0.col_reg._005_,4.02
core.bgc_0.col_reg._047_,4.02
core.bgc_0.comp_col.A\[4\],4.02
core.bgc_1.row_reg._010_,4.02
core.bgc_10.row_reg._001_,4.02
core.bgc_10.row_reg._009_,4.02
core.bgc_10.row_reg._011_,4.02
core.bgc_10.row_reg._036_,4.02
core.bgc_11.col_reg._008_,4.02
core.bgc_11.col_reg._011_,4.02
core.bgc_11.col_reg._014_,4.02
core.bgc_11.final_counter._18_,4.02
core.bgc_11.row_reg._004_,4.02
core.bgc_11.row_reg._006_,4.02
core.bgc_11.row_reg._014_,4.02
core.bgc_12.comp_col.pe2._02_,4.02
core.bgc_12.row_reg._009_,4.02
core.bgc_13.comp_row.A\[6\],4.02
core.bgc_13.row_reg._007_,4.02
core.bgc_13.row_reg._008_,4.02
core.bgc_13.row_reg._044_,4.02
core.bgc_13.row_reg._046_,4.02
core.bgc_13.row_reg._047_,4.02
core.bgc_14.col_data_in\[11\],4.02
core.bgc_14.col_reg._002_,4.02
core.bgc_14.col_reg._044_,4.02
core.bgc_14.col_reg._050_,4.02
core.bgc_14.final_counter._05_,4.02
core.bgc_14.final_counter._17_,4.02
core.bgc_14.row_reg._004_,4.02
core.bgc_14.row_reg._007_,4.02
core.bgc_14.row_reg._011_,4.02
core.bgc_14.row_reg._046_,4.02
core.bgc_15.col_reg._007_,4.02
core.bgc_15.row_reg._048_,4.02
core.bgc_2.col_reg._002_,4.02
core.bgc_2.col_reg._011_,4.02
core.bgc_2.col_reg._014_,4.02
core.bgc_2.row_reg._007_,4.02
core.bgc_2.row_reg._011_,4.02
core.bgc_3.col_reg._003_,4.02
core.bgc_3.col_reg._005_,4.02
core.bgc_3.col_reg._006_,4.02
core.bgc_3.col_reg._007_,4.02
core.bgc_3.col_reg._010_,4.02
core.bgc_3.col_reg._011_,4.02
core.bgc_4.col_reg._046_,4.02
core.bgc_4.comp_row.A\[11\],4.02
core.bgc_4.comp_row.pe1._11_,4.02
core.bgc_5.col_reg._013_,4.02
core.bgc_5.comp_row.pe1._02_,4.02
core.bgc_5.row_reg._013_,4.02
core.bgc_6.col_reg._005_,4.02
core.bgc_6.row_reg._049_,4.02
core.bgc_7.col_reg._007_,4.02
core.bgc_7.col_reg._011_,4.02
core.bgc_7.comp_row.GR_bits\[0\],4.02
core.bgc_7.comp_row._17_,4.02
core.bgc_7.row_reg._014_,4.02
core.bgc_7.row_reg._015_,4.02
core.bgc_7.row_reg._046_,4.02
core.bgc_8.comp_row._19_,4.02
core.bgc_8.comp_row.pe1._01_,4.02
core.bgc_8.final_counter._15_,4.02
core.bgc_8.row_reg._007_,4.02
core.bgc_9.col_reg._046_,4.02
core.bgc_9.final_counter._24_,4.02
core.bgc_9.row_reg._031_,4.02
core.res_mem_inst._029_,4.02
core.res_mem_inst.slot\[0\].slot_reg._004_,4.02
core.res_mem_inst.slot\[0\].slot_reg._011_,4.02
core.res_mem_inst.slot\[0\].slot_reg._045_,4.02
core.res_mem_inst.slot\[10\].slot_reg._002_,4.02
core.res_mem_inst.slot\[10\].slot_reg._045_,4.02
core.res_mem_inst.slot\[10\].slot_reg._047_,4.02
core.res_mem_inst.slot\[11\].slot_reg._014_,4.02
core.res_mem_inst.slot\[11\].slot_reg._049_,4.02
core.res_mem_inst.slot\[12\].slot_reg._037_,4.02
core.res_mem_inst.slot\[12\].slot_reg._049_,4.02
core.res_mem_inst.slot\[13\].slot_reg._012_,4.02
core.res_mem_inst.slot\[13\].slot_reg._052_,4.02
core.res_mem_inst.slot\[15\].slot_reg._004_,4.02
core.res_mem_inst.slot\[15\].slot_reg._010_,4.02
core.res_mem_inst.slot\[1\].slot_reg._006_,4.02
core.res_mem_inst.slot\[2\].slot_reg._001_,4.02
core.res_mem_inst.slot\[2\].slot_reg._010_,4.02
core.res_mem_inst.slot\[2\].slot_reg._014_,4.02
core.res_mem_inst.slot\[2\].slot_reg._046_,4.02
core.res_mem_inst.slot\[3\].slot_reg._005_,4.02
core.res_mem_inst.slot\[3\].slot_reg._008_,4.02
core.res_mem_inst.slot\[3\].slot_reg._015_,4.02
core.res_mem_inst.slot\[4\].slot_reg._012_,4.02
core.res_mem_inst.slot\[4\].slot_reg._028_,4.02
core.res_mem_inst.slot\[4\].slot_reg._035_,4.02
core.res_mem_inst.slot\[5\].slot_reg._003_,4.02
core.res_mem_inst.slot\[5\].slot_reg._004_,4.02
core.res_mem_inst.slot\[5\].slot_reg._051_,4.02
core.res_mem_inst.slot\[6\].slot_reg._014_,4.02
core.res_mem_inst.slot\[7\].slot_reg._006_,4.02
core.res_mem_inst.slot\[7\].slot_reg._014_,4.02
core.res_mem_inst.slot\[8\].slot_reg._002_,4.02
core.res_mem_inst.slot\[8\].slot_reg._008_,4.02
core.res_mem_inst.slot\[8\].slot_reg._012_,4.02
core.res_mem_inst.slot\[8\].slot_reg._037_,4.02
core.res_mem_inst.slot\[9\].slot_reg._014_,4.02
net980,3.97
net1000,3.97
net1028,3.97
net1162,3.97
net1314,3.97
net178,3.97
net532,3.97
net577,3.97
net854,3.97
core.adder_tree._0233_,3.97
core.bgc_0.row_reg._032_,3.97
core.bgc_1.row_reg._038_,3.97
core.bgc_1.row_reg._046_,3.97
core.bgc_11.comp_col.pe1._10_,3.97
core.bgc_13.final_counter._07_,3.97
core.bgc_3.col_reg._024_,3.97
core.bgc_3.comp_col.pe2._04_,3.97
core.bgc_4.comp_col.pe2._05_,3.97
core.bgc_4.comp_row.pe2._05_,3.97
core.bgc_4.row_reg._023_,3.97
core.bgc_5.comp_row.pe1._04_,3.97
core.bgc_5.comp_row.pe2._00_,3.97
core.bgc_5.row_reg._039_,3.97
core.bgc_6.row_reg._046_,3.97
core.bgc_8.comp_col.GL_bits\[1\],3.97
core.bgc_9.comp_col._18_,3.97
core.bgc_9.row_reg._011_,3.97
core.bgc_9.row_reg._019_,3.97
core.res_mem_inst.slot\[10\].slot_reg._019_,3.97
core.res_mem_inst.slot\[11\].slot_reg._005_,3.97
core.res_mem_inst.slot\[15\].slot_reg._020_,3.97
core.res_mem_inst.slot\[15\].slot_reg._047_,3.97
net891,3.92
net926,3.92
net928,3.92
net943,3.92
net945,3.92
net976,3.92
net990,3.92
net1081,3.92
net1125,3.92
net1145,3.92
net1170,3.92
net1176,3.92
net1228,3.92
net1242,3.92
net1252,3.92
net1254,3.92
net1279,3.92
net1291,3.92
net1298,3.92
net1308,3.92
net1333,3.92
net1413,3.92
net1419,3.92
net1447,3.92
net1455,3.92
net1460,3.92
net1481,3.92
net1482,3.92
net1499,3.92
net96,3.92
net106,3.92
net157,3.92
net171,3.92
net221,3.92
net232,3.92
net274,3.92
net329,3.92
net359,3.92
net399,3.92
net526,3.92
net575,3.92
net612,3.92
net615,3.92
net784,3.92
net789,3.92
net820,3.92
net844,3.92
net861,3.92
core._05_,3.92
core.adder_tree._0002_,3.92
core.adder_tree._0007_,3.92
core.adder_tree._0071_,3.92
core.adder_tree._0135_,3.92
core.adder_tree._0285_,3.92
core.adder_tree._0606_,3.92
core.bgc_0._03_,3.92
core.bgc_0.col_data_in\[6\],3.92
core.bgc_0.col_data_in\[9\],3.92
core.bgc_0.col_reg._003_,3.92
core.bgc_0.comp_col.pe2._08_,3.92
core.bgc_0.comp_row._01_,3.92
core.bgc_0.lfsr_col._10_,3.92
core.bgc_0.lfsr_col._23_,3.92
core.bgc_0.lfsr_col._24_,3.92
core.bgc_0.lfsr_row._00_\[0\],3.92
core.bgc_0.lfsr_row._00_\[5\],3.92
core.bgc_0.lfsr_row._00_\[6\],3.92
core.bgc_0.lfsr_row._00_\[7\],3.92
core.bgc_0.lfsr_row._00_\[8\],3.92
core.bgc_0.lfsr_row._04_,3.92
core.bgc_0.lfsr_row._10_,3.92
core.bgc_0.lfsr_row._12_,3.92
core.bgc_0.row_reg._000_\[6\],3.92
core.bgc_0.row_reg._001_,3.92
core.bgc_0.row_reg._002_,3.92
core.bgc_0.row_reg._004_,3.92
core.bgc_0.row_reg._005_,3.92
core.bgc_0.row_reg._008_,3.92
core.bgc_1.col_data_in\[0\],3.92
core.bgc_1.col_reg._027_,3.92
core.bgc_1.col_reg._046_,3.92
core.bgc_1.col_reg._047_,3.92
core.bgc_1.comp_col.GR_bits\[1\],3.92
core.bgc_1.comp_col.GR_index\[1\],3.92
core.bgc_1.comp_col._17_,3.92
core.bgc_1.comp_col.pe1._05_,3.92
core.bgc_1.comp_row.pe1._00_,3.92
core.bgc_1.comp_row.pe2._11_,3.92
core.bgc_1.final_counter._05_,3.92
core.bgc_1.lfsr_col._03_,3.92
core.bgc_1.lfsr_col._05_,3.92
core.bgc_1.lfsr_col._07_,3.92
core.bgc_1.lfsr_col._09_,3.92
core.bgc_1.lfsr_col._18_,3.92
core.bgc_1.lfsr_col._19_,3.92
core.bgc_1.lfsr_row._00_\[1\],3.92
core.bgc_1.lfsr_row._00_\[7\],3.92
core.bgc_1.lfsr_row._03_,3.92
core.bgc_1.lfsr_row._08_,3.92
core.bgc_1.lfsr_row._22_,3.92
core.bgc_1.row_reg._007_,3.92
core.bgc_1.row_reg._015_,3.92
core.bgc_10._04_,3.92
core.bgc_10.col_data_in\[6\],3.92
core.bgc_10.col_reg._002_,3.92
core.bgc_10.col_reg._004_,3.92
core.bgc_10.col_reg._006_,3.92
core.bgc_10.comp_col.A\[3\],3.92
core.bgc_10.comp_col.GR_index\[0\],3.92
core.bgc_10.comp_col.pe1._01_,3.92
core.bgc_10.comp_col.pe1._02_,3.92
core.bgc_10.comp_row.pe2._17_,3.92
core.bgc_10.final_counter._00_\[3\],3.92
core.bgc_10.final_counter._00_\[4\],3.92
core.bgc_10.final_counter._13_,3.92
core.bgc_10.lfsr_col._00_\[4\],3.92
core.bgc_10.lfsr_col._10_,3.92
core.bgc_10.lfsr_col._18_,3.92
core.bgc_10.lfsr_col._20_,3.92
core.bgc_10.lfsr_row._00_\[10\],3.92
core.bgc_10.row_reg._007_,3.92
core.bgc_10.row_reg._031_,3.92
core.bgc_10.row_reg._033_,3.92
core.bgc_10.row_reg._034_,3.92
core.bgc_10.row_reg._037_,3.92
core.bgc_11.col_data_in\[0\],3.92
core.bgc_11.col_data_in\[1\],3.92
core.bgc_11.col_reg._002_,3.92
core.bgc_11.col_reg._003_,3.92
core.bgc_11.col_reg._004_,3.92
core.bgc_11.comp_col.pe2._06_,3.92
core.bgc_11.comp_col.pe2._11_,3.92
core.bgc_11.comp_row.A\[2\],3.92
core.bgc_11.comp_row.A\[3\],3.92
core.bgc_11.comp_row.pe1._05_,3.92
core.bgc_11.comp_row.pe1._11_,3.92
core.bgc_11.lfsr_col._06_,3.92
core.bgc_11.lfsr_row._02_,3.92
core.bgc_11.row_reg._000_\[0\],3.92
core.bgc_11.row_reg._011_,3.92
core.bgc_11.row_reg._037_,3.92
core.bgc_11.row_reg._039_,3.92
core.bgc_12._03_,3.92
core.bgc_12.col_data_in\[1\],3.92
core.bgc_12.col_reg._006_,3.92
core.bgc_12.comp_col.A\[1\],3.92
core.bgc_12.comp_col.pe1._07_,3.92
core.bgc_12.comp_row.A\[1\],3.92
core.bgc_12.comp_row.pe2._11_,3.92
core.bgc_12.final_counter._08_,3.92
core.bgc_12.lfsr_col._07_,3.92
core.bgc_12.lfsr_col._13_,3.92
core.bgc_12.lfsr_col._19_,3.92
core.bgc_12.lfsr_row._00_\[7\],3.92
core.bgc_12.lfsr_row._00_\[9\],3.92
core.bgc_12.lfsr_row._12_,3.92
core.bgc_12.lfsr_row._24_,3.92
core.bgc_12.row_reg._002_,3.92
core.bgc_12.row_reg._012_,3.92
core.bgc_13.col_data_in\[5\],3.92
core.bgc_13.col_reg._000_\[0\],3.92
core.bgc_13.col_reg._000_\[10\],3.92
core.bgc_13.col_reg._035_,3.92
core.bgc_13.comp_col.GL_bits\[0\],3.92
core.bgc_13.comp_col._01_,3.92
core.bgc_13.comp_col.pe1._02_,3.92
core.bgc_13.comp_row.A\[1\],3.92
core.bgc_13.comp_row._17_,3.92
core.bgc_13.comp_row.pe2._02_,3.92
core.bgc_13.comp_row.pe2._04_,3.92
core.bgc_13.final_counter._13_,3.92
core.bgc_13.lfsr_col._00_\[4\],3.92
core.bgc_13.lfsr_col._00_\[7\],3.92
core.bgc_13.lfsr_col._02_,3.92
core.bgc_13.lfsr_col._12_,3.92
core.bgc_13.lfsr_col._17_,3.92
core.bgc_13.lfsr_col._22_,3.92
core.bgc_13.lfsr_row._00_\[5\],3.92
core.bgc_13.lfsr_row._24_,3.92
core.bgc_13.row_reg._000_\[7\],3.92
core.bgc_13.row_reg._011_,3.92
core.bgc_13.row_reg._013_,3.92
core.bgc_14._02_,3.92
core.bgc_14.col_reg._000_\[5\],3.92
core.bgc_14.col_reg._025_,3.92
core.bgc_14.col_reg._031_,3.92
core.bgc_14.comp_row.A\[7\],3.92
core.bgc_14.final_counter._13_,3.92
core.bgc_14.lfsr_col._00_\[9\],3.92
core.bgc_14.lfsr_col._10_,3.92
core.bgc_14.lfsr_col._13_,3.92
core.bgc_14.lfsr_col._22_,3.92
core.bgc_14.lfsr_row._00_\[7\],3.92
core.bgc_14.lfsr_row._00_\[9\],3.92
core.bgc_14.lfsr_row._02_,3.92
core.bgc_14.lfsr_row._22_,3.92
core.bgc_14.row_reg._000_\[3\],3.92
core.bgc_14.row_reg._012_,3.92
core.bgc_14.row_reg._019_,3.92
core.bgc_14.row_reg._027_,3.92
core.bgc_14.row_reg._033_,3.92
core.bgc_15.col_data_in\[11\],3.92
core.bgc_15.col_data_in\[6\],3.92
core.bgc_15.col_reg._011_,3.92
core.bgc_15.col_reg._044_,3.92
core.bgc_15.col_reg._050_,3.92
core.bgc_15.col_reg._052_,3.92
core.bgc_15.comp_col.A\[7\],3.92
core.bgc_15.comp_col.GR_index\[0\],3.92
core.bgc_15.comp_row.A\[5\],3.92
core.bgc_15.lfsr_col._02_,3.92
core.bgc_15.lfsr_col._18_,3.92
core.bgc_15.lfsr_col._22_,3.92
core.bgc_15.lfsr_col._23_,3.92
core.bgc_15.lfsr_row._03_,3.92
core.bgc_15.lfsr_row._04_,3.92
core.bgc_15.lfsr_row._13_,3.92
core.bgc_15.lfsr_row._14_,3.92
core.bgc_15.lfsr_row._22_,3.92
core.bgc_15.row_reg._009_,3.92
core.bgc_2.col_data_in\[10\],3.92
core.bgc_2.col_reg._000_\[3\],3.92
core.bgc_2.col_reg._000_\[5\],3.92
core.bgc_2.col_reg._009_,3.92
core.bgc_2.col_reg._028_,3.92
core.bgc_2.comp_col.A\[1\],3.92
core.bgc_2.comp_col.GL_index\[0\],3.92
core.bgc_2.comp_col._01_,3.92
core.bgc_2.comp_col.pe1._00_,3.92
core.bgc_2.comp_row.A\[7\],3.92
core.bgc_2.lfsr_col._00_\[0\],3.92
core.bgc_2.lfsr_col._00_\[2\],3.92
core.bgc_2.lfsr_col._02_,3.92
core.bgc_2.lfsr_col._12_,3.92
core.bgc_2.lfsr_col._15_,3.92
core.bgc_2.lfsr_col._22_,3.92
core.bgc_2.lfsr_row._00_\[2\],3.92
core.bgc_2.lfsr_row._00_\[7\],3.92
core.bgc_2.lfsr_row._08_,3.92
core.bgc_2.lfsr_row._17_,3.92
core.bgc_2.lfsr_row._20_,3.92
core.bgc_2.row_reg._004_,3.92
core.bgc_2.row_reg._008_,3.92
core.bgc_3._03_,3.92
core.bgc_3.col_reg._012_,3.92
core.bgc_3.col_reg._013_,3.92
core.bgc_3.comp_col.A\[5\],3.92
core.bgc_3.comp_col.pe1._04_,3.92
core.bgc_3.comp_row.A\[5\],3.92
core.bgc_3.comp_row.GL_index\[0\],3.92
core.bgc_3.comp_row.GR_index\[0\],3.92
core.bgc_3.comp_row.GR_index\[3\],3.92
core.bgc_3.comp_row.pe2._00_,3.92
core.bgc_3.final_counter._00_\[1\],3.92
core.bgc_3.final_counter._28_,3.92
core.bgc_3.lfsr_col._00_\[10\],3.92
core.bgc_3.lfsr_col._10_,3.92
core.bgc_3.lfsr_col._12_,3.92
core.bgc_3.lfsr_col._26_,3.92
core.bgc_3.lfsr_row._00_\[2\],3.92
core.bgc_3.lfsr_row._01_,3.92
core.bgc_3.lfsr_row._06_,3.92
core.bgc_3.lfsr_row._15_,3.92
core.bgc_3.lfsr_row._18_,3.92
core.bgc_3.row_reg._000_\[2\],3.92
core.bgc_3.row_reg._000_\[3\],3.92
core.bgc_3.row_reg._000_\[4\],3.92
core.bgc_3.row_reg._006_,3.92
core.bgc_3.row_reg._021_,3.92
core.bgc_4.col_data_in\[5\],3.92
core.bgc_4.col_data_in\[7\],3.92
core.bgc_4.col_reg._012_,3.92
core.bgc_4.col_reg._019_,3.92
core.bgc_4.col_reg._037_,3.92
core.bgc_4.comp_col.GL_bits\[0\],3.92
